ID,SSRT_mean,SSRT_integration,SSRT_omission,SSRT_replacement,mean_SSD,p_respond,max_RT,mean_go_RT,mean_stopfail_RT,omission_count,omission_rate,go_acc,stopfail_acc
67,84.22923076923075,86.0,86.0,86.0,275.0,0.583076923076923,1000.0,359.22923076923075,377.1099384344767,0,0.0,,
68,183.31230769230768,163.0,163.0,163.0,275.0,0.45884615384615385,1000.0,458.3123076923077,456.94048616932105,0,0.0,,
69,48.36769230769232,66.0,66.0,66.0,275.0,0.6528205128205128,1000.0,323.3676923076923,352.5490966221524,0,0.0,,
70,162.43076923076922,140.0,140.0,140.0,275.0,0.4464102564102564,1000.0,437.4307692307692,438.5631820792648,0,0.0,,
71,224.05246913580248,174.0,174.0,174.0,275.0,0.36705128205128207,1000.0,499.0524691358025,470.0757946210269,2,0.003076923076923077,,
72,62.836923076923085,67.0,67.0,67.0,275.0,0.576025641025641,1000.0,337.8369230769231,357.251057200089,0,0.0,,
73,124.41846153846154,118.0,118.0,118.0,275.0,0.5291025641025641,1000.0,399.41846153846154,407.6057669008965,0,0.0,,
74,175.3553846153846,151.0,151.0,151.0,275.0,0.45487179487179485,1000.0,450.3553846153846,442.7471815107103,0,0.0,,
75,79.49538461538464,90.0,90.0,90.0,275.0,0.6058974358974359,1000.0,354.49538461538464,378.10897164621247,0,0.0,,
76,151.6384615384615,137.0,137.0,137.0,275.0,0.46884615384615386,1000.0,426.6384615384615,426.32704402515725,0,0.0,,
77,67.47692307692307,76.0,76.0,76.0,275.0,0.6007692307692307,1000.0,342.4769230769231,362.8429364063167,0,0.0,,
78,50.46153846153845,58.0,58.0,58.0,275.0,0.5985897435897436,1000.0,325.46153846153845,346.41379310344826,0,0.0,,
79,217.04461538461538,172.0,172.0,172.0,275.0,0.3855128205128205,1000.0,492.0446153846154,470.7998004655803,0,0.0,,
80,169.84769230769228,149.0,149.0,149.0,275.0,0.46,1000.0,444.8476923076923,442.5493311036789,0,0.0,,
81,154.25538461538463,137.0,137.0,137.0,275.0,0.46307692307692305,1000.0,429.2553846153846,432.61074197120706,0,0.0,,
82,167.33076923076925,148.0,148.0,148.0,275.0,0.46576923076923077,1000.0,442.33076923076925,443.2306633636113,0,0.0,,
83,175.2753846153846,163.0,163.0,163.0,275.0,0.4928205128205128,1000.0,450.2753846153846,450.6079604578564,0,0.0,,
84,69.97692307692307,77.0,77.0,77.0,275.0,0.5765384615384616,1000.0,344.9769230769231,364.9595285746053,0,0.0,,
85,152.02923076923076,136.0,136.0,136.0,275.0,0.4617948717948718,1000.0,427.02923076923076,430.15852304275404,0,0.0,,
86,96.8553846153846,94.0,94.0,94.0,275.0,0.5330769230769231,1000.0,371.8553846153846,386.032227032227,0,0.0,,
87,97.74615384615385,95.0,95.0,95.0,275.0,0.546025641025641,1000.0,372.74615384615385,386.5031697581592,0,0.0,,
88,21.79076923076923,40.0,40.0,40.0,275.0,0.6680769230769231,1000.0,296.79076923076923,318.75801189790826,0,0.0,,
89,119.4753846153846,118.0,118.0,118.0,275.0,0.546923076923077,1000.0,394.4753846153846,410.6938584153774,0,0.0,,
90,63.05230769230769,75.0,75.0,75.0,275.0,0.6087179487179487,1000.0,338.0523076923077,363.8171861836563,0,0.0,,
91,165.5076923076923,145.0,145.0,145.0,275.0,0.4591025641025641,1000.0,440.5076923076923,440.9910639486177,0,0.0,,
92,126.05692307692306,129.0,129.0,129.0,275.0,0.5484615384615384,1000.0,401.05692307692306,408.65614773258534,0,0.0,,
93,167.43692307692305,147.0,147.0,147.0,275.0,0.45346153846153847,1000.0,442.43692307692305,438.67571388182074,0,0.0,,
