ID,SSRT_mean,SSRT_integration,SSRT_omission,SSRT_replacement,mean_SSD,p_respond,max_RT,mean_go_RT,mean_stopfail_RT,omission_count,omission_rate,go_acc,stopfail_acc
41,135.84615384615387,101.0,101.0,101.0,275.0,0.34115384615384614,1000.0,410.84615384615387,442.45584366779406,0,0.0,,
42,204.48923076923074,131.0,131.0,131.0,275.0,0.2732051282051282,1000.0,479.48923076923074,487.7883622712342,0,0.0,,
43,370.84072249589497,197.0,201.0,201.0,275.0,0.1453846153846154,1000.0,645.840722495895,557.7768959435626,41,0.06307692307692307,,
44,95.34615384615387,69.0,69.0,69.0,275.0,0.38474358974358974,1000.0,370.34615384615387,413.5874708430523,0,0.0,,
45,127.20307692307694,95.0,95.0,95.0,275.0,0.36705128205128207,1000.0,402.20307692307694,447.56549074397486,0,0.0,,
46,143.58923076923077,106.0,106.0,106.0,275.0,0.3541025641025641,1000.0,418.58923076923077,461.15242577842145,0,0.0,,
47,199.7430769230769,138.0,138.0,138.0,275.0,0.31243589743589745,1000.0,474.7430769230769,489.51990151826016,0,0.0,,
48,299.32293291731673,176.0,176.0,176.0,275.0,0.1982051282051282,1000.0,574.3229329173167,541.9333764553687,9,0.013846153846153847,,
49,130.7323076923077,93.0,93.0,93.0,275.0,0.3564102564102564,1000.0,405.7323076923077,446.2327338129496,0,0.0,,
50,114.4230769230769,80.0,80.0,80.0,275.0,0.3506410256410256,1000.0,389.4230769230769,426.018647166362,0,0.0,,
51,399.320272572402,216.0,223.0,223.0,275.0,0.12346153846153846,1000.0,674.320272572402,567.4143302180686,63,0.09692307692307692,,
52,175.94153846153847,120.0,120.0,120.0,275.0,0.3098717948717949,1000.0,450.94153846153847,473.4335953661564,0,0.0,,
53,214.1446153846154,145.0,145.0,145.0,275.0,0.2796153846153846,1000.0,489.1446153846154,489.6510774873911,0,0.0,,
54,106.70615384615382,75.0,75.0,75.0,275.0,0.3723076923076923,1000.0,381.7061538461538,425.35537190082647,0,0.0,,
55,51.24000000000001,36.0,36.0,36.0,275.0,0.4387179487179487,1000.0,326.24,389.47779076563415,0,0.0,,
56,334.851968503937,188.0,191.0,191.0,275.0,0.17487179487179488,1000.0,609.851968503937,544.8357771260997,15,0.023076923076923078,,
57,218.22615384615386,141.0,141.0,141.0,275.0,0.26705128205128204,1000.0,493.22615384615386,498.6394623139702,0,0.0,,
58,87.8276923076923,61.0,61.0,61.0,275.0,0.3975641025641026,1000.0,362.8276923076923,419.42308932602384,0,0.0,,
