,standard,standard,standard,standard,guesses,guesses,guesses,guesses,graded_go,graded_go,graded_go,graded_go,graded_both,graded_both,graded_both,graded_both,fixed,fixed,fixed,fixed,tracking,tracking,tracking,tracking
underlying distribution,graded_both,graded_go,guesses,standard,graded_both,graded_go,guesses,standard,graded_both,graded_go,guesses,standard,graded_both,graded_go,guesses,standard,graded_both,graded_go,guesses,standard,graded_both,graded_go,guesses,standard
NARGUID,,,,,,,,,,,,,,,,,,,,,,,,
10KHJFTG,256.8333333333333,210.35,309.79999999999995,285.81666666666666,224.48412936427087,173.64930986500013,282.35603666440363,255.48481861915585,376.8166666666668,289.2333333333333,456.65,402.8,376.8166666666668,289.2333333333333,456.65,402.8,272.0,212.0,328.0,287.0,261.812,204.768,343.6,288.242
10KWCWVG,241.51666666666665,220.45,291.76666666666665,277.0333333333333,224.06205307723258,198.6834879867115,274.86980392171364,260.70566299958955,337.63333333333327,294.3666666666666,402.9333333333333,379.1666666666666,337.63333333333327,294.3666666666666,402.9333333333333,379.1666666666666,266.0,211.0,320.0,280.0,258.366,196.57,333.716,279.126
10RNF3BK,267.6,227.85000000000002,334.95,289.83333333333337,219.5731120846662,177.74793322415158,286.55956756252414,240.1334275198207,356.5333333333334,296.81666666666666,440.95,377.8833333333334,356.5333333333334,296.81666666666666,440.95,377.8833333333334,301.0,235.0,385.0,298.0,259.558,229.27,364.816,284.362
10T1UELH,283.3666666666667,213.4333333333333,330.3833333333333,284.85,237.0721202543295,157.3060086447043,286.62160171898034,239.4129752872343,464.1666666666667,293.1333333333333,523.1999999999999,431.8833333333334,464.1666666666667,293.1333333333333,523.1999999999999,431.8833333333334,284.0,217.0,341.0,283.0,248.918,208.938,343.024,282.812
112R12P1,304.3666666666667,214.04999999999998,360.9833333333333,288.15,226.18915034461435,129.60917522637715,282.74608159597574,213.85102383951119,425.74999999999994,232.4,470.6166666666666,343.88333333333327,425.74999999999994,232.4,470.6166666666666,343.88333333333327,288.0,224.0,363.0,287.0,258.592,220.756,353.426,277.74
1147ELD2,292.36666666666673,217.96666666666667,345.8833333333333,293.40000000000003,226.6309729681809,150.15669260115556,284.62193265557795,232.48212275199947,341.98333333333335,227.35,407.96666666666664,320.45000000000005,341.98333333333335,227.35,407.96666666666664,320.45000000000005,297.0,222.0,361.0,294.0,261.802,220.202,375.754,284.144
114VT9DX,302.29999999999995,196.26666666666662,330.21666666666664,282.96666666666664,248.51840495665948,116.9545893613799,275.8818239941524,223.1940001933587,624.5499999999998,294.3166666666666,635.8666666666666,487.49999999999994,624.5499999999998,294.3166666666666,635.8666666666666,487.49999999999994,262.0,205.0,309.0,274.0,258.972,191.93,328.23800000000006,270.66
1164KR5T,282.2,209.1,334.15000000000003,287.6833333333333,228.21658164601914,145.90000356233926,284.2748363003923,234.32054443356444,448.46666666666664,292.6333333333333,532.7666666666667,429.45,448.46666666666664,292.6333333333333,532.7666666666667,429.45,278.0,216.0,335.0,285.0,258.7,202.748,340.32,268.42
11E1FCZ0,276.10169491525426,233.4237288135593,315.7627118644068,291.88135593220335,233.06364799832468,189.76504318814392,277.07518816547633,249.45962946074914,350.32203389830516,296.94915254237293,422.135593220339,372.8983050847458,350.32203389830516,296.94915254237293,422.135593220339,372.8983050847458,304.0,231.0,375.0,295.0,265.322,221.602,370.712,281.134
11G4DZFX,486.06666666666666,220.2333333333333,474.28333333333325,310.0,298.6221799956219,53.26248223463333,286.993063515821,152.3408252447824,1142.2499999999998,308.79999999999995,1036.1000000000001,524.5833333333334,1142.2499999999998,308.79999999999995,1036.1000000000001,524.5833333333334,298.0,235.0,390.0,297.0,257.768,224.738,352.3300000000001,277.198
11HZFWRM,334.8333333333333,206.23333333333335,362.9,303.31666666666666,263.18124217351306,107.04902633734605,294.9524838434176,229.03583022241378,727.2333333333333,306.1333333333333,748.8,545.8166666666667,727.2333333333333,306.1333333333333,748.8,545.8166666666667,279.0,217.0,332.0,293.0,268.45599999999996,205.50799999999998,338.9360000000001,291.79400000000004
11THDW9B,314.6166666666666,205.81666666666663,353.3166666666666,290.1166666666666,241.4976396295398,126.22146031440558,282.9470231597785,218.22746036260793,590.2333333333333,292.83333333333337,624.3666666666666,448.19999999999993,590.2333333333333,292.83333333333337,624.3666666666666,448.19999999999993,283.0,216.0,347.0,289.0,248.442,210.72799999999998,348.38,278.73
11UF2ABG,323.43333333333334,209.75,340.09999999999997,288.91666666666663,263.29893414669704,130.66485986102057,283.5128042479175,224.8831722149433,643.8333333333335,254.48333333333335,618.1166666666667,445.3666666666667,643.8333333333335,254.48333333333335,618.1166666666667,445.3666666666667,276.0,212.0,329.0,282.0,252.782,198.582,337.606,286.096
11V7NWED,380.56666666666666,221.0333333333333,411.0499999999999,302.08333333333326,251.64003267066667,89.66927166973556,287.4479570237069,185.31948953911262,743.3,298.84999999999997,767.5500000000002,474.75,743.3,298.84999999999997,767.5500000000002,474.75,298.0,225.0,377.0,294.0,262.598,216.5,352.67800000000005,274.868
1258PMCK,284.68333333333334,193.06666666666666,317.6166666666667,291.2,252.55220230150348,129.0934588448699,286.5264620615196,254.98282634668823,589.5,319.8,634.25,550.6333333333332,589.5,319.8,634.25,550.6333333333332,254.0,197.0,296.0,278.0,263.428,186.84799999999998,304.54,276.856
12F1NWCG,245.9322033898305,212.98305084745766,292.18644067796606,279.32203389830505,233.73279386041835,195.30317628763223,279.5147101894228,267.2473575726558,324.11864406779654,268.98305084745766,379.25423728813564,358.06779661016947,324.11864406779654,268.98305084745766,379.25423728813564,358.06779661016947,260.0,202.0,309.0,276.0,251.334,189.908,310.8160000000001,278.908
1306ZGW1,259.15,194.73333333333335,300.1166666666667,278.0333333333333,238.49975506642528,164.9619385355199,281.3952314696806,256.4803839359095,431.2333333333334,292.58333333333337,478.08333333333337,431.00000000000006,431.2333333333334,292.58333333333337,478.08333333333337,431.00000000000006,264.0,194.0,307.0,276.0,266.606,191.62599999999998,319.868,279.596
1313F6FM,272.9833333333333,225.11666666666665,298.41666666666663,288.6166666666667,256.1042929100207,208.5456064859357,283.6081299069258,271.7060074694768,328.41666666666663,280.6166666666667,374.88333333333327,355.53333333333336,328.41666666666663,280.6166666666667,374.88333333333327,355.53333333333336,302.0,223.0,363.0,297.0,265.20599999999996,216.488,371.168,286.588
13276WYW,267.18333333333334,202.13333333333335,310.6333333333332,280.7,234.6584427988832,155.50955688704246,281.11199816936266,250.01200438586258,430.66666666666663,284.9166666666667,492.7333333333333,431.48333333333323,430.66666666666663,284.9166666666667,492.7333333333333,431.48333333333323,262.0,205.0,311.0,274.0,259.26,197.024,322.10400000000004,277.22
1378XGLA,274.7666666666666,205.5333333333333,325.91666666666663,290.1166666666667,229.55420868537516,145.0014878766679,283.36425011142325,244.63732684889823,455.84999999999997,297.23333333333335,530.3166666666666,450.74999999999994,455.84999999999997,297.23333333333335,530.3166666666666,450.74999999999994,272.0,213.0,324.0,286.0,257.22,204.894,330.99,277.45
137Y0WR8,279.62068965517244,250.70689655172418,293.25862068965523,290.96551724137925,265.5535650408622,238.2964893691966,280.6744831286334,278.5106661383176,327.1379310344828,292.3448275862069,360.0862068965518,349.36206896551727,327.1379310344828,292.3448275862069,360.0862068965518,349.36206896551727,304.0,226.0,365.0,296.0,267.50800000000004,221.502,367.18800000000005,288.386
138RG20T,359.33333333333337,199.88333333333333,359.8666666666667,300.6166666666666,289.3639186933917,84.55353758453965,286.0221035150462,216.3861146485256,939.4166666666666,308.15,849.6833333333334,626.1333333333332,939.4166666666666,308.15,849.6833333333334,626.1333333333332,268.0,203.0,317.0,284.0,259.96000000000004,201.356,328.108,270.626
139PZ31D,242.35,206.6166666666667,291.68333333333334,282.38333333333327,223.77325267505745,184.7656491614025,273.5477435797023,262.93022694730104,332.33333333333326,278.83333333333326,399.15,374.66666666666663,332.33333333333326,278.83333333333326,399.15,374.66666666666663,271.0,210.0,326.0,284.0,253.342,195.84400000000002,335.3640000000001,269.814
13AC41PB,311.6333333333333,187.43333333333334,314.4,294.6666666666667,287.7779604692593,89.81786049631562,292.118592993638,262.68033309586633,868.3333333333334,302.70000000000005,823.5,700.5666666666667,868.3333333333334,302.70000000000005,823.5,700.5666666666667,249.0,189.0,272.0,270.0,268.86400000000003,187.928,300.0660000000001,276.992
13BCLD41,259.7,230.0833333333333,305.9333333333333,281.81666666666666,237.0518921965428,206.99443375842583,285.06021584442686,259.9876573172523,321.1,282.45,386.1333333333333,353.7666666666666,321.1,282.45,386.1333333333333,353.7666666666666,291.0,224.0,363.0,294.0,258.884,218.968,350.992,282.954
13CL7J3B,239.5,217.96875,290.28125,282.03125,229.97064861364376,200.53408930293415,280.4860095979549,271.5113450407084,338.59375,284.09375,394.21875,373.4375,338.59375,284.09375,394.21875,373.4375,257.0,202.0,298.0,273.0,254.422,193.048,311.39,277.802
13FP25D3,256.35,194.7666666666667,276.8166666666667,275.9833333333334,250.2266018040091,166.2765918145241,275.6057572582658,271.86107325699504,544.5833333333334,348.7000000000001,585.5166666666665,557.8000000000001,544.5833333333334,348.7000000000001,585.5166666666665,557.8000000000001,247.0,193.0,271.0,268.0,260.678,188.22799999999998,294.754,281.54
13GH02YK,261.25,213.13333333333335,309.6833333333333,282.41666666666663,228.28934408715006,179.35787406254664,280.18730784510075,250.31376758101652,271.4833333333334,221.50000000000006,333.33333333333337,298.04999999999995,271.4833333333334,221.50000000000006,333.33333333333337,298.04999999999995,286.0,217.0,342.0,291.0,268.22,217.234,350.658,281.908
13L3YFFP,407.1,206.83333333333334,415.1,303.3,282.5876033166116,65.11520549455184,286.3222859351247,180.4270009057993,989.1666666666667,317.30000000000007,916.8,555.5333333333334,989.1666666666667,317.30000000000007,916.8,555.5333333333334,287.0,217.0,359.0,291.0,263.266,225.132,354.87800000000004,281.074
13LFMTL6,258.29999999999995,219.30000000000004,298.28333333333336,280.0,236.35084404184383,196.0651086592646,277.6253183881487,260.2238065205352,342.78333333333336,290.8833333333333,405.75000000000006,378.5166666666667,342.78333333333336,290.8833333333333,405.75000000000006,378.5166666666667,282.0,219.0,337.0,286.0,263.56600000000003,206.612,347.27,276.974
13NMXD4V,310.33333333333326,211.6833333333333,352.9333333333333,293.88333333333327,245.7628228528529,134.0257764900719,289.7014089098912,228.7713292867092,573.7166666666666,299.3166666666666,627.1166666666666,472.2333333333332,573.7166666666666,299.3166666666666,627.1166666666666,472.2333333333332,280.0,217.0,341.0,288.0,262.324,213.87,349.348,285.23
13PRF0TM,257.5964912280702,221.49122807017542,294.89473684210526,284.07017543859644,238.65251667262262,199.92624239213637,276.83130033559365,264.8762383401229,333.52631578947364,285.6842105263157,389.84210526315786,362.7719298245615,333.52631578947364,285.6842105263157,389.84210526315786,362.7719298245615,282.0,218.0,342.0,288.0,258.01800000000003,207.646,349.404,276.994
1415W413,248.6333333333333,193.66666666666666,289.31666666666666,282.51666666666665,241.4182609085409,178.1263278546102,287.10927584735964,281.1176195986678,379.43333333333334,289.6833333333333,438.8333333333333,427.8333333333333,379.43333333333334,289.6833333333333,438.8333333333333,427.8333333333333,256.0,193.0,291.0,275.0,270.868,192.028,306.986,286.222
145EPB4G,270.65000000000003,213.65,339.5333333333333,288.59999999999997,220.09639851105067,156.7563161092705,289.07312402401726,238.05497066172117,399.45,301.7,501.1333333333333,420.46666666666664,399.45,301.7,501.1333333333333,420.46666666666664,280.0,219.0,349.0,289.0,261.52,213.842,344.80800000000005,285.064
1495,292.91666666666663,198.51666666666665,337.56666666666666,282.3333333333333,230.06408635505468,115.38079019633159,278.15258538195957,214.9708851850676,538.1666666666666,290.41666666666663,592.55,452.8333333333333,538.1666666666666,290.41666666666663,592.55,452.8333333333333,269.0,208.0,323.0,279.0,247.858,196.476,337.66,272.692
14BPGL15,264.2068965517241,230.8448275862069,318.3620689655172,292.17241379310343,241.69593774605335,206.09117783368677,296.9245520686496,270.65803673429997,344.48275862068965,294.32758620689657,410.1724137931035,371.7241379310345,344.48275862068965,294.32758620689657,410.1724137931035,371.7241379310345,288.0,218.0,349.0,290.0,266.418,214.186,347.156,286.3880000000001
14F94Z7X,261.51666666666665,226.4333333333333,303.50000000000006,281.25,245.41359839386988,210.5857469686805,288.11497715299134,265.90278678622934,320.1666666666667,284.46666666666664,367.94999999999993,349.3833333333334,320.1666666666667,284.46666666666664,367.94999999999993,349.3833333333334,288.0,216.0,357.0,290.0,257.208,213.73,353.12,288.124
14FR5D4,250.1724137931034,240.03448275862073,310.0344827586207,281.1379310344828,231.7170715029623,219.7949572591579,292.1270385174682,263.60492346849855,320.4827586206897,284.87931034482756,378.46551724137925,348.4655172413793,320.4827586206897,284.87931034482756,378.46551724137925,348.4655172413793,287.0,228.0,356.0,289.0,268.798,214.068,361.32800000000003,278.342
14PHMUNU,238.87719298245614,217.1578947368421,259.66666666666663,280.0526315789473,248.89068238004336,226.24025629298262,274.5964912280701,292.000083948291,310.38596491228077,279.99999999999994,332.5263157894737,348.1228070175439,310.38596491228077,279.99999999999994,332.5263157894737,348.1228070175439,241.0,184.0,268.0,273.0,269.16,180.52,291.408,282.36
14PNN5H9,280.34999999999997,194.19999999999996,317.1666666666666,282.0666666666666,238.3091739627862,123.6537531025158,278.12172659705675,239.39999863297658,518.8999999999999,292.99999999999994,568.6833333333333,481.9666666666666,518.8999999999999,292.99999999999994,568.6833333333333,481.9666666666666,252.0,200.0,297.0,270.0,251.342,187.52,310.636,272.57599999999996
14UJARAJ,283.3846153846154,238.5384615384616,329.6153846153846,291.4615384615385,237.27814262713358,192.02172188697168,283.2444051178302,245.8293369104689,359.53846153846155,294.53846153846155,434.69230769230774,370.00000000000006,359.53846153846155,294.53846153846155,434.69230769230774,370.00000000000006,298.0,230.0,386.0,299.0,266.538,224.236,358.908,287.902
14ZFCHTA,268.9473684210526,213.8947368421052,300.0,270.26315789473676,249.91408708961222,193.42133901718677,281.46391573071276,252.4218241777161,331.9473684210526,276.7894736842105,378.578947368421,345.99999999999994,331.9473684210526,276.7894736842105,378.578947368421,345.99999999999994,277.0,210.0,340.0,283.0,260.39,199.806,340.858,274.084
1510CJF1,258.77966101694915,240.1186440677966,305.0847457627119,288.7118644067797,237.2914519793627,217.04345860273273,282.31431299311464,265.83933918800585,317.37288135593224,283.1186440677966,376.2033898305085,341.7627118644068,317.37288135593224,283.1186440677966,376.2033898305085,341.7627118644068,290.0,225.0,372.0,291.0,261.37,214.548,354.78,279.656
1535421B,263.8,226.4,315.01666666666665,286.3,236.15237713896195,194.79105500326094,286.8034987168331,257.4043538684766,182.96666666666667,150.51666666666668,225.7833333333333,201.41666666666666,182.96666666666667,150.51666666666668,225.7833333333333,201.41666666666666,300.0,232.0,385.0,292.0,263.478,231.332,359.69599999999997,280.88
158CYMLK,267.94827586206895,231.6206896551724,324.9310344827586,289.27586206896547,231.86852771903307,193.10225246799865,288.83575406791493,254.0746799789077,357.0,300.5344827586207,435.8103448275863,386.58620689655174,357.0,300.5344827586207,435.8103448275863,386.58620689655174,295.0,227.0,371.0,297.0,273.416,218.33599999999998,366.836,285.248
15CWGD6V,253.45614035087718,229.22807017543855,288.89473684210526,284.94736842105254,244.18014734416624,218.54659948050133,280.9472405462917,276.0315413880501,312.50877192982455,278.7894736842105,361.7543859649123,348.8070175438596,312.50877192982455,278.7894736842105,361.7543859649123,348.8070175438596,270.0,212.0,323.0,287.0,255.55599999999998,202.248,332.42400000000004,280.19
15M33G49,227.06666666666666,199.7,257.01666666666665,270.8333333333333,236.22425875485973,203.91402087012335,268.83333333333337,286.26666666666665,326.1833333333334,288.65,371.5,383.46666666666664,326.1833333333334,288.65,371.5,383.46666666666664,246.0,185.0,271.0,264.0,264.532,182.896,285.068,279.238
15VX8FJL,260.09999999999997,209.98333333333332,313.4666666666666,292.33333333333326,227.76891172245686,171.58531526326396,284.627325246381,260.1913112041033,368.5666666666666,289.5833333333333,451.33333333333326,405.48333333333335,368.5666666666666,289.5833333333333,451.33333333333326,405.48333333333335,278.0,212.0,329.0,291.0,260.452,200.584,342.94,288.616
15YZBNE0,277.75,177.91666666666666,280.18333333333334,281.6,278.21319003736977,117.31076720855705,283.0172570326646,284.7860148740787,709.0999999999999,294.49999999999994,673.6999999999999,648.9833333333335,709.0999999999999,294.49999999999994,673.6999999999999,648.9833333333335,233.0,177.0,250.0,258.0,256.028,173.588,271.996,276.14799999999997
165NRNVG,273.41666666666663,204.5666666666666,330.0,286.26666666666665,222.67108656301914,143.83880973581105,279.62222201747716,232.37324415271092,447.15,288.56666666666666,523.9333333333333,417.54999999999995,447.15,288.56666666666666,523.9333333333333,417.54999999999995,272.0,210.0,339.0,284.0,250.46400000000003,216.03799999999998,344.0420000000001,280.834
165XZRTA,405.91666666666674,226.0,456.91666666666674,300.34999999999997,234.35352741981907,89.18971845783994,286.0861079759041,157.6076978358984,714.1833333333333,294.26666666666665,767.15,412.0166666666666,714.1833333333333,294.26666666666665,767.15,412.0166666666666,320.0,237.0,432.0,298.0,263.95599999999996,241.33599999999998,351.13599999999997,287.632
16C687G5,261.5333333333333,202.13333333333333,313.78333333333325,278.8,226.00584270389396,162.00455560083947,281.57420111070286,244.93915463380495,390.41666666666663,288.66666666666663,468.09999999999997,410.51666666666665,390.41666666666663,288.66666666666663,468.09999999999997,410.51666666666665,273.0,210.0,326.0,280.0,259.176,196.698,335.7820000000001,277.716
16GY1RE8,225.08333333333331,179.49999999999997,241.1,276.34999999999997,244.69214629479626,181.6921707100498,265.3816131857023,310.3213270009168,392.05,283.5666666666666,415.0833333333333,453.4666666666667,392.05,283.5666666666666,415.0833333333333,453.4666666666667,226.0,171.0,239.0,258.0,261.384,173.33599999999998,266.122,277.142
16PJ1RJ6,273.59999999999997,210.45000000000002,344.8666666666667,284.4666666666667,219.017105494412,152.54337627219203,293.56666666666666,232.7407514621443,392.2333333333333,293.13333333333327,501.78333333333336,405.70000000000005,392.2333333333333,293.13333333333327,501.78333333333336,405.70000000000005,289.0,215.0,357.0,286.0,257.396,218.67,354.144,283.894
16RVU5PF,312.66666666666663,203.61666666666667,346.84999999999997,300.06666666666666,254.65703318687684,117.20953876720776,290.20464455268115,238.44113062378898,607.5833333333333,304.0166666666667,657.6166666666667,521.3666666666666,607.5833333333333,304.0166666666667,657.6166666666667,521.3666666666666,273.0,211.0,323.0,290.0,264.288,206.97799999999998,334.264,285.414
173ZYYKX,,,164.99999999999997,,,,270.15190338104327,,,,276.3333333333333,,,,276.3333333333333,,199.0,149.0,185.0,238.0,241.232,158.22799999999998,222.408,275.878
17K4X0WD,315.84999999999997,223.54999999999998,386.1166666666666,300.43333333333334,225.29906598809436,136.09772298097877,297.3924560730808,213.87438182069843,479.7,301.45,588.9333333333334,423.4333333333333,479.7,301.45,588.9333333333334,423.4333333333333,308.0,233.0,388.0,300.0,270.288,233.736,372.624,291.598
17N7VX8E,218.74999999999997,177.66666666666666,235.46666666666664,267.84999999999997,248.42779673749737,189.40777232613777,274.5269149049716,325.03136440833515,358.03333333333325,280.9333333333333,387.06666666666666,434.5666666666666,358.03333333333325,280.9333333333333,387.06666666666666,434.5666666666666,215.0,168.0,227.0,253.0,251.694,168.5,251.926,278.21
17UGGHGJ,253.3333333333333,231.88888888888889,291.9166666666667,273.0277777777777,239.07495413899252,214.8748422750385,277.6736347275105,257.82690441141057,314.9444444444444,279.8055555555555,357.8611111111111,333.7222222222222,314.9444444444444,279.8055555555555,357.8611111111111,333.7222222222222,277.0,215.0,337.0,282.0,253.56,202.34400000000002,337.212,272.394
17UL1T8L,260.6166666666666,195.91666666666666,301.56666666666666,278.3833333333333,228.6234748906758,150.53486469368283,275.5931946743675,245.63965242701818,404.34999999999997,280.09999999999997,473.15000000000003,418.88333333333327,404.34999999999997,280.09999999999997,473.15000000000003,418.88333333333327,265.0,198.0,305.0,274.0,257.118,192.52,318.684,270.202
182YC0D9,242.33333333333334,215.3833333333333,286.53333333333325,280.51666666666665,234.92456024807802,203.50550303996314,280.7164623124364,274.15,336.7833333333334,291.8833333333333,388.9333333333333,383.74999999999994,336.7833333333334,291.8833333333333,388.9333333333333,383.74999999999994,261.0,205.0,306.0,283.0,262.128,200.46,319.82599999999996,280.116
185KY7W3,259.3666666666667,189.51666666666668,279.51666666666665,286.5333333333333,253.2579276821312,156.78427415238406,279.8785250735567,285.7219317740317,462.1833333333334,298.56666666666666,499.8666666666667,496.2666666666666,462.1833333333334,298.56666666666666,499.8666666666667,496.2666666666666,245.0,190.0,265.0,272.0,263.46,182.66400000000002,294.95599999999996,283.21
18BE29T0,271.3333333333333,236.2166666666667,341.9,287.8166666666667,229.73143616353747,190.97260779113185,297.6371660162501,245.8123563297009,170.50000000000003,138.36666666666667,217.00000000000003,182.93333333333337,170.50000000000003,138.36666666666667,217.00000000000003,182.93333333333337,310.0,234.0,414.0,294.0,264.874,235.19600000000003,354.918,281.8
18E23PK7,267.26666666666665,208.65,313.03333333333336,289.4333333333333,236.26927449776406,167.93516755281308,285.4953981026242,259.73228652690295,399.8166666666666,288.68333333333334,470.08333333333326,419.71666666666664,399.8166666666666,288.68333333333334,470.08333333333326,419.71666666666664,267.0,208.0,315.0,285.0,268.822,200.048,330.73,286.702
18H0Y70H,275.79999999999995,205.7,338.03333333333336,289.25,224.00968364332778,144.24453742694539,286.02983982009215,234.83839859442566,429.8166666666666,293.8333333333333,523.1666666666666,429.8833333333334,429.8166666666666,293.8333333333333,523.1666666666666,429.8833333333334,277.0,215.0,344.0,287.0,261.092,207.97799999999998,345.408,278.668
18HXV64A,236.9183673469388,209.46938775510205,241.7755102040816,268.87755102040813,257.8016000693093,219.4720989788239,259.488019417849,295.3775023595311,298.2040816326531,276.7142857142857,327.40816326530603,349.3673469387755,298.2040816326531,276.7142857142857,327.40816326530603,349.3673469387755,232.0,179.0,253.0,262.0,263.724,178.584,282.1620000000001,281.578
18KWP8N1,346.45000000000005,215.43333333333337,399.16666666666663,299.1333333333334,233.159268817022,95.38656464060384,288.3710371641272,190.45222482492545,638.5166666666667,303.33333333333326,713.7166666666667,465.61666666666673,638.5166666666667,303.33333333333326,713.7166666666667,465.61666666666673,293.0,228.0,370.0,295.0,258.29200000000003,223.778,348.75199999999995,284.85
18X6GN95,299.88135593220335,222.32203389830508,345.99999999999994,285.2881355932203,239.94988568130827,160.53629593556974,286.016230040977,229.52305166604435,483.6779661016949,290.66101694915255,534.0677966101695,403.728813559322,483.6779661016949,290.66101694915255,534.0677966101695,403.728813559322,286.0,222.0,363.0,287.0,253.612,217.34799999999998,343.978,277.822
18YX7994,292.55,211.00000000000003,350.7,282.15,213.030322702984,135.1395128497266,280.64762907421925,207.5464333193513,416.0333333333333,285.6333333333333,518.4666666666667,390.53333333333336,416.0333333333333,285.6333333333333,518.4666666666667,390.53333333333336,301.0,220.0,366.0,287.0,259.922,214.25,340.73,270.862
190GWDVP,310.55,209.76666666666668,361.33333333333337,300.45,243.06823940246156,122.6924523367897,295.7765214522202,230.53731282955977,578.55,307.5,660.4500000000002,503.8833333333333,578.55,307.5,660.4500000000002,503.8833333333333,279.0,218.0,342.0,292.0,269.16200000000003,214.84799999999998,352.004,298.228
1962GTLL,322.25,213.08333333333337,358.3333333333333,300.58333333333337,247.3216564116089,127.78354576053496,291.45935852076906,227.59640289255884,557.5166666666667,285.98333333333335,607.6833333333332,457.45,557.5166666666667,285.98333333333335,607.6833333333332,457.45,290.0,222.0,336.0,294.0,266.906,210.134,351.656,286.112
19BR9YHW,264.8833333333333,221.6333333333333,316.6166666666666,287.78333333333336,224.75602597059444,178.47889372069668,280.8814683325006,248.21367003247002,355.2,288.4166666666666,437.1999999999999,383.08333333333326,355.2,288.4166666666666,437.1999999999999,383.08333333333326,285.0,220.0,349.0,293.0,249.21599999999998,211.82,351.004,278.024
19FYU534,285.95000000000005,214.58333333333331,339.6,283.93333333333334,234.76529104206844,150.7636477886563,285.77333360647305,230.7990732086915,485.49999999999994,289.36666666666673,542.6166666666668,425.9,485.49999999999994,289.36666666666673,542.6166666666668,425.9,277.0,216.0,342.0,284.0,255.614,203.802,340.772,282.01
19GEFHUC,243.49152542372886,217.74576271186442,278.864406779661,271.66101694915255,240.85529681523272,210.7192157322408,274.35590055046157,266.0560694403821,319.0338983050848,285.3559322033898,370.27118644067804,362.2372881355933,319.0338983050848,285.3559322033898,370.27118644067804,362.2372881355933,264.0,201.0,306.0,280.0,257.118,193.81599999999997,323.5660000000001,284.982
19GP5HLJ,260.4242424242424,234.2727272727273,293.21212121212125,290.21212121212125,255.10048467459328,226.55920664014775,288.3542756946869,286.2181627668963,322.2727272727273,286.0303030303031,364.4848484848485,353.78787878787875,322.2727272727273,286.0303030303031,364.4848484848485,353.78787878787875,270.0,202.0,313.0,285.0,265.732,198.71599999999998,326.85200000000003,290.362
19UPJ1X0,250.10000000000002,194.73333333333332,286.3,274.4,235.29572722257112,168.07577469603757,274.60568406167346,262.141553781297,411.6166666666666,283.8,458.95,429.7666666666667,411.6166666666666,283.8,458.95,429.7666666666667,253.0,196.0,294.0,268.0,253.954,190.028,305.05400000000003,283.894
19YE2JCZ,286.2542372881356,202.32203389830505,303.4237288135593,293.7118644067796,270.5628616138025,141.4787230816305,284.8760523787346,266.004613050432,724.5762711864407,336.33898305084745,692.7457627118645,604.5254237288135,724.5762711864407,336.33898305084745,692.7457627118645,604.5254237288135,248.0,197.0,282.0,282.0,263.48400000000004,183.14,307.486,281.918
19ZM2GTU,235.61666666666667,193.7833333333333,270.8833333333333,284.3666666666666,233.01763681444973,187.25393158038736,274.26653967435703,287.12351599723786,437.11666666666656,351.34999999999997,493.3666666666665,507.0999999999999,437.11666666666656,351.34999999999997,493.3666666666665,507.0999999999999,247.0,191.0,281.0,277.0,267.332,186.16400000000002,299.594,282.642
1A8NWWZG,243.1,202.81666666666666,290.44999999999993,279.8666666666667,226.5660431738263,182.09414475404535,276.4751799625379,265.6014453275542,341.6833333333334,283.06666666666666,408.79999999999995,394.3166666666667,341.6833333333334,283.06666666666666,408.79999999999995,394.3166666666667,267.0,202.0,309.0,279.0,261.092,193.438,325.802,277.994
1AA2VG9C,455.3,211.20000000000002,464.3,305.3666666666667,284.01647561607587,48.984040205550095,289.10585645063577,149.50461348346963,979.7333333333333,289.34999999999997,888.8666666666667,487.0,979.7333333333333,289.34999999999997,888.8666666666667,487.0,302.0,225.0,396.0,298.0,256.04400000000004,227.342,349.914,279.98400000000004
1ABMXKWV,308.8666666666666,198.29999999999998,336.41666666666663,291.3833333333333,254.58963631425746,115.84148380596827,287.09201148932,233.2575073965867,654.6666666666666,298.7333333333333,672.2333333333333,522.7666666666667,654.6666666666666,298.7333333333333,672.2333333333333,522.7666666666667,262.0,206.0,310.0,282.0,253.73,204.408,317.124,278.468
1AFNKM8M,287.5666666666666,184.71666666666664,298.2666666666667,285.09999999999997,275.8123307715495,114.38803448665733,285.02102403990864,270.31936862239814,725.4166666666666,302.6666666666667,698.8166666666666,638.4333333333333,725.4166666666666,302.6666666666667,698.8166666666666,638.4333333333333,242.0,183.0,270.0,265.0,262.418,179.752,287.754,279.208
1AJNN0V2,251.87179487179486,235.28205128205133,310.53846153846143,277.8717948717949,252.0128907568979,233.27133930552645,314.1869326884202,280.533967039209,391.6153846153846,360.7435897435897,457.30769230769226,422.0769230769231,391.6153846153846,360.7435897435897,457.30769230769226,422.0769230769231,255.0,199.0,296.0,283.0,273.276,197.796,314.088,288.454
1AKMLL9A,425.76666666666665,214.4,445.3833333333333,327.04999999999995,276.39146366582236,63.65546821231354,295.1249885242229,181.93137365257513,960.2333333333333,310.71666666666664,946.3833333333332,567.9666666666666,960.2333333333333,310.71666666666664,946.3833333333332,567.9666666666666,299.0,223.0,376.0,305.0,261.26,222.338,371.55800000000005,278.466
