,standard,standard,standard,standard,guesses,guesses,guesses,guesses,graded_go,graded_go,graded_go,graded_go,graded_both,graded_both,graded_both,graded_both,fixed,fixed,fixed,fixed,tracking,tracking,tracking,tracking
00R4TXET,218.35,175.23333333333338,256.85,245.65,213.16288447418114,155.45759326318816,254.40395837473125,242.13260454540517,370.0166666666667,256.3833333333333,405.3666666666667,384.01666666666665,370.0166666666667,256.3833333333333,405.3666666666667,384.01666666666665,228.0,179.0,256.0,238.0,224.078,166.512,270.254,247.088
00U4FTRU,249.45000000000002,214.9,302.38333333333327,275.8666666666666,222.26186834924695,184.90381109306824,274.183275229716,248.91314759158996,326.26666666666665,273.45,392.6666666666667,354.1166666666667,326.26666666666665,273.45,392.6666666666667,354.1166666666667,280.0,216.0,350.0,289.0,257.384,205.19,336.126,269.91200000000003
00UMK5VC,222.1,182.45000000000002,256.8,250.41666666666666,216.32118550236675,171.6784727997671,254.8234227709045,248.53149378259334,309.61666666666673,257.6166666666667,365.3166666666667,355.16666666666663,309.61666666666673,257.6166666666667,365.3166666666667,355.16666666666663,240.0,183.0,271.0,249.0,233.542,170.68,282.83,253.024
00X2TBWJ,260.8392857142857,222.76785714285714,289.19642857142856,278.9107142857143,238.6274042965542,196.11056069817545,269.97017296290034,256.7790839955072,190.73214285714286,125.94642857142854,214.76785714285714,185.875,190.73214285714286,125.94642857142854,214.76785714285714,185.875,276.0,211.0,325.0,280.0,256.626,201.822,339.37199999999996,277.652
0191C80U,298.9333333333333,220.69999999999996,361.1166666666666,304.46666666666664,225.49800270846404,145.1410113849216,292.0664056953366,232.51332709795525,476.45,309.3333333333333,564.2833333333333,442.8166666666666,476.45,309.3333333333333,564.2833333333333,442.8166666666666,294.0,230.0,363.0,305.0,266.904,218.218,358.07,287.1380000000001
01D03VR7,250.02,221.64000000000001,300.1000000000001,280.08,232.516649514537,200.4382273500077,282.4680385671623,262.578023361119,326.15999999999997,281.36,381.74000000000007,362.68000000000006,326.15999999999997,281.36,381.74000000000007,362.68000000000006,280.0,215.0,343.0,282.0,260.142,203.888,339.65,280.0
01ELX9L6,220.48000000000002,201.57999999999998,265.2,248.60000000000002,205.72677351313288,184.26225485282785,249.87096399147194,232.7872757809146,288.74,260.59999999999997,341.94,317.42,288.74,260.59999999999997,341.94,317.42,256.0,201.0,313.0,256.0,214.77,185.924,296.75,250.6
01EN91PG,237.75862068965515,212.51724137931035,275.2586206896552,258.48275862068965,223.64852119834052,194.85487326101816,260.84066400167893,242.9464487938201,299.62068965517244,262.48275862068965,345.1551724137931,323.3620689655173,299.62068965517244,262.48275862068965,345.1551724137931,323.3620689655173,261.0,201.0,310.0,271.0,235.238,192.448,303.3540000000001,255.738
01NAYMZH,267.79999999999995,221.4,313.01666666666665,290.71666666666664,246.55339207444212,196.6463245407403,292.9928267105653,270.4147821297513,375.70000000000005,299.95,438.9166666666667,399.18333333333334,375.70000000000005,299.95,438.9166666666667,399.18333333333334,288.0,217.0,343.0,298.0,278.24,207.63,353.81199999999995,295.698
021403LF,259.78333333333336,221.6166666666667,284.99999999999994,276.48333333333335,266.52308241610115,225.6946643862161,297.6700704853678,286.2434569005776,267.2166666666667,233.33333333333337,307.9666666666667,303.3666666666667,267.2166666666667,233.33333333333337,307.9666666666667,303.3666666666667,261.0,201.0,292.0,290.0,288.36,196.764,316.9,303.57
022ZVCT8,264.9833333333333,241.55,328.94999999999993,304.91666666666663,233.93275878091384,207.94843759945473,294.965749088111,271.7956295390479,109.89999999999999,86.46666666666664,144.36666666666665,126.11666666666666,109.89999999999999,86.46666666666664,144.36666666666665,126.11666666666666,301.0,240.0,396.0,306.0,269.808,234.13,364.216,297.678
028D3ELL,212.43333333333334,174.43333333333334,256.75,248.11666666666665,198.30438896575268,153.77292691526992,245.81168860169282,235.09903737923898,224.78333333333336,180.53333333333333,271.8166666666666,257.1333333333333,224.78333333333336,180.53333333333333,271.8166666666666,257.1333333333333,236.0,181.0,271.0,249.0,218.38,169.104,275.43600000000004,248.442
028WCTG6,277.8833333333333,208.98333333333332,357.1499999999999,279.19999999999993,192.73496379458237,126.6566450396933,273.64015432035865,195.72074653676998,187.54999999999998,138.18333333333328,245.26666666666665,185.38333333333327,187.54999999999998,138.18333333333328,245.26666666666665,185.38333333333327,295.0,218.0,379.0,283.0,239.59599999999998,217.21,324.726,267.722
029PWCFY,303.5333333333333,214.83333333333334,355.4,296.3666666666666,239.6861793180111,142.60958337851383,290.39316125619837,231.24795115101946,360.01666666666665,193.8,395.90000000000003,292.7666666666666,360.01666666666665,193.8,395.90000000000003,292.7666666666666,292.0,221.0,359.0,294.0,269.64799999999997,215.194,359.0080000000001,293.396
02EBX0JJ,253.66666666666669,220.66666666666666,302.9166666666666,291.7333333333333,239.68754546793753,202.75864775151084,288.3988555879484,277.9069933179432,174.95,140.23333333333332,210.68333333333334,197.81666666666666,174.95,140.23333333333332,210.68333333333334,197.81666666666666,281.0,216.0,336.0,295.0,271.084,207.326,348.53,285.60200000000003
02JXJUZG,268.2631578947368,221.29824561403507,315.8245614035087,275.35087719298247,229.5318745817478,180.80882748180903,276.8898162334896,236.11246246066605,91.80701754385964,61.54385964912281,124.40350877192981,93.50877192982456,91.80701754385964,61.54385964912281,124.40350877192981,93.50877192982456,297.0,217.0,372.0,283.0,242.984,218.554,337.166,264.242
02RCED7D,263.35,220.5,327.15,286.15000000000003,218.96886626014737,173.84419167182207,281.21306714066145,240.89156872035963,149.71666666666664,117.33333333333334,193.8,158.7166666666667,149.71666666666664,117.33333333333334,193.8,158.7166666666667,290.0,224.0,370.0,285.0,258.264,213.834,357.55800000000005,284.582
02UVMTY7,249.23333333333335,210.43333333333334,307.0666666666667,269.58333333333337,222.6976375534687,180.54327171655393,281.51762620635884,244.4047363599338,166.66666666666666,133.43333333333334,208.36666666666667,184.86666666666665,166.66666666666666,133.43333333333334,208.36666666666667,184.86666666666665,277.0,210.0,341.0,270.0,247.09,202.398,325.91,270.95599999999996
02WP3TP6,302.9,240.63333333333335,391.1333333333333,303.96666666666675,217.18748988851522,153.95899999876013,300.99839724505324,222.02586492117547,174.21666666666667,127.94999999999999,230.21666666666664,174.71666666666667,174.21666666666667,127.94999999999999,230.21666666666664,174.71666666666667,326.0,245.0,428.0,305.0,280.626,255.524,376.886,292.192
030W95VP,254.31666666666666,207.51666666666665,316.5833333333333,270.8166666666667,207.19565668878806,157.41743722291798,270.0557293206397,225.6137040409803,336.09999999999997,273.21666666666664,420.34999999999997,361.0999999999999,336.09999999999997,273.21666666666664,420.34999999999997,361.0999999999999,281.0,210.0,357.0,276.0,234.9,209.726,325.896,266.33
030X9ZNH,252.4035087719298,228.50877192982455,286.92982456140345,281.96491228070175,250.65899163854752,224.00902035387833,286.41414026342756,281.1910586627143,334.63157894736844,300.4736842105263,369.03508771929825,370.71929824561397,334.63157894736844,300.4736842105263,369.03508771929825,370.71929824561397,267.0,206.0,309.0,290.0,280.11,198.06799999999998,328.296,291.776
0314RN9P,287.28846153846155,227.73076923076928,320.9423076923077,299.84615384615387,255.90101681176645,187.7961107547837,291.34620374638456,268.2669856454623,448.5769230769231,300.6538461538462,494.1923076923078,429.7884615384616,448.5769230769231,300.6538461538462,494.1923076923078,429.7884615384616,284.0,223.0,340.0,289.0,277.068,210.80200000000002,351.986,292.06
03BDCNWM,254.9833333333333,200.96666666666667,304.9666666666667,263.8333333333333,206.8827626686352,150.4936056581262,262.53360501858964,219.21252986375228,334.78333333333325,266.98333333333335,421.2333333333333,360.68333333333334,334.78333333333325,266.98333333333335,421.2333333333333,360.68333333333334,277.0,211.0,335.0,269.0,229.956,202.614,314.422,259.646
03CV8RDT,287.9666666666667,197.45000000000002,336.1333333333333,283.0833333333333,224.2438828044647,117.07217128573694,276.51455455714245,217.98962448349047,490.73333333333335,291.8166666666666,570.6833333333333,444.7833333333333,490.73333333333335,291.8166666666666,570.6833333333333,444.7833333333333,272.0,205.0,321.0,278.0,240.49200000000002,196.42200000000003,320.95,273.748
03NW0RKL,306.73333333333335,222.85,371.4,296.01666666666665,226.30896071426676,136.69254081119254,292.8036187298328,220.52525856069272,494.65000000000003,306.2,588.1833333333333,442.6166666666666,494.65000000000003,306.2,588.1833333333333,442.6166666666666,294.0,231.0,366.0,295.0,269.428,224.692,370.07,291.4120000000001
03VJZEL,246.55,187.50000000000003,282.54999999999995,267.99999999999994,231.56620292649927,155.05742243789427,268.2807899989998,251.37639176481952,446.8333333333333,275.93333333333334,467.9833333333333,424.34999999999997,446.8333333333333,275.93333333333334,467.9833333333333,424.34999999999997,245.0,190.0,283.0,264.0,247.14,182.28400000000002,294.64,264.002
03XVEBPM,280.25,231.53333333333336,333.4666666666667,304.9166666666667,251.14767379071716,199.51791369495004,304.9780045444228,275.3726691863792,378.9833333333333,310.18333333333334,457.9166666666667,409.3666666666667,378.9833333333333,310.18333333333334,457.9166666666667,409.3666666666667,304.0,232.0,363.0,306.0,290.30400000000003,224.382,380.54400000000004,305.588
03YU08FA,303.6,218.0333333333333,357.1,305.1166666666666,247.91742467240735,151.15585106266946,305.7822785580939,253.04456402364033,506.56666666666666,321.15,591.4666666666666,487.15,506.56666666666666,321.15,591.4666666666666,487.15,295.0,224.0,349.0,296.0,285.5180000000001,212.59400000000002,369.028,309.95599999999996
040B4TRC,288.59999999999997,201.09999999999997,324.91666666666663,294.6,254.96141162632586,141.42006321253623,290.66417063854254,259.3387809315076,582.1999999999999,304.03333333333325,612.0166666666664,515.6666666666666,582.1999999999999,304.03333333333325,612.0166666666664,515.6666666666666,269.0,204.0,314.0,288.0,270.756,202.28400000000002,326.296,284.44599999999997
042UJKFB,256.4,225.11666666666662,305.65,287.8999999999999,239.22366627652426,204.26342161189078,290.92682876061497,270.9358742213669,186.61666666666667,151.04999999999998,227.08333333333337,208.08333333333331,186.61666666666667,151.04999999999998,227.08333333333337,208.08333333333331,279.0,218.0,332.0,290.0,274.61,212.34400000000002,353.416,291.278
04BFG4JM,332.23333333333335,215.65,393.96666666666664,293.96666666666664,219.58051414792757,101.60282383995562,285.23611583460576,187.3007742409933,562.5833333333333,300.41666666666663,661.7666666666668,442.31666666666666,562.5833333333333,300.41666666666663,661.7666666666668,442.31666666666666,297.0,224.0,372.0,288.0,253.41000000000003,221.52599999999998,349.9,279.842
04CLBZAD,325.6499999999999,259.7666666666667,402.3166666666666,326.26666666666665,252.96894590154838,186.96434830509574,328.11802071409164,256.7336516423538,430.79999999999995,337.08333333333337,542.8666666666667,436.13333333333327,430.79999999999995,337.08333333333337,542.8666666666667,436.13333333333327,351.0,264.0,444.0,332.0,310.384,261.974,455.3,326.218
04EUBGTM,244.41666666666669,206.65,292.6333333333333,281.66666666666663,233.43296383284806,191.81296852066325,285.91209783491496,274.80053482869727,346.5166666666667,295.5166666666666,421.81666666666666,408.6,346.5166666666667,295.5166666666666,421.81666666666666,408.6,264.0,204.0,305.0,283.0,268.368,198.524,321.504,282.992
04JY6730,339.84999999999997,215.4333333333333,380.83333333333326,293.0833333333333,245.510563800556,105.33501453699465,283.26323800871256,200.12920282609602,673.3500000000001,307.0833333333333,700.6666666666666,472.54999999999995,673.3500000000001,307.0833333333333,700.6666666666666,472.54999999999995,286.0,222.0,352.0,286.0,248.11,216.09799999999998,341.594,274.20599999999996
04P0G6LK,301.2,192.76666666666665,333.7,281.86666666666673,250.27649923203836,113.88235104414342,278.59112213312886,224.19237233845493,648.5166666666667,293.21666666666664,642.1499999999999,496.09999999999997,648.5166666666667,293.21666666666664,642.1499999999999,496.09999999999997,257.0,196.0,312.0,273.0,247.53799999999998,194.072,316.952,272.7
04R9REGF,353.59999999999997,212.73333333333332,381.04999999999995,304.90000000000003,256.43836809610707,100.40016749160051,289.91042974314894,212.54421071682134,714.4499999999999,308.70000000000005,752.6666666666666,530.7666666666667,714.4499999999999,308.70000000000005,752.6666666666666,530.7666666666667,295.0,215.0,344.0,293.0,258.382,211.19600000000003,353.084,282.578
04RT,238.76666666666665,203.1,310.93333333333334,261.93333333333334,190.54819428877124,150.68554722997732,260.4807698933919,212.87526930617162,314.2,258.28333333333336,404.2666666666666,331.15,314.2,258.28333333333336,404.2666666666666,331.15,271.0,204.0,359.0,268.0,226.02,203.878,314.108,239.04
052HU3CU,355.73333333333335,218.73333333333335,392.5166666666667,325.8833333333333,270.8856566493743,113.61757055537115,310.74146511209875,237.74356539395865,602.6833333333333,272.83333333333337,640.15,471.93333333333334,602.6833333333333,272.83333333333337,640.15,471.93333333333334,305.0,226.0,357.0,310.0,292.742,221.274,377.542,305.988
059VLAHF,236.51666666666662,185.36666666666667,293.3666666666666,242.58333333333334,183.99055086578034,128.62636992535772,243.056971059617,190.65473579080572,352.7,251.76666666666668,423.6166666666667,335.9,352.7,251.76666666666668,423.6166666666667,335.9,253.0,197.0,320.0,250.0,208.924,196.686,287.404,242.09
05CA3VX5,254.01666666666668,208.35000000000002,294.61666666666673,280.1166666666666,235.20150627483426,186.87184305052213,278.7693012490902,263.4800906854734,355.85,287.68333333333334,419.2333333333333,391.73333333333335,355.85,287.68333333333334,419.2333333333333,391.73333333333335,272.0,206.0,319.0,283.0,260.918,198.81400000000002,334.35,279.198
05LGG3GZ,229.76666666666662,179.93333333333334,273.11666666666673,250.41666666666669,207.8894665444261,150.3000888857197,253.11238729059386,229.30811121546384,351.7,256.09999999999997,403.04999999999995,365.79999999999995,351.7,256.09999999999997,403.04999999999995,365.79999999999995,248.0,188.0,290.0,250.0,218.33,175.32,285.32599999999996,247.68599999999998
05WK8AN7,278.72916666666663,243.1875,317.75,299.5,247.00294979875446,212.50408867565,289.3106521022268,268.8795291812396,333.5208333333333,296.2708333333333,402.37499999999994,358.93749999999994,333.5208333333333,296.2708333333333,402.37499999999994,358.93749999999994,306.0,237.0,398.0,311.0,270.23,227.19,371.32,290.57599999999996
05X0LM1N,239.4333333333333,180.15,276.96666666666664,259.0833333333333,214.4147151977884,145.65467426073428,254.96567889019485,233.11244662783218,386.3333333333333,262.18333333333334,437.5333333333333,386.1499999999999,386.3333333333333,262.18333333333334,437.5333333333333,386.1499999999999,245.0,186.0,286.0,254.0,224.81799999999998,178.296,290.82599999999996,253.328
05YY477E,301.71666666666664,171.78333333333333,293.03333333333336,294.49999999999994,308.1935836021417,84.69067047517369,286.5279390736734,288.6021139755731,1010.5166666666667,303.2666666666667,886.0666666666666,856.2500000000001,1010.5166666666667,303.2666666666667,886.0666666666666,856.2500000000001,233.0,174.0,246.0,266.0,265.64799999999997,176.92,275.032,277.848
06A9DLE9,266.05,196.86666666666667,310.96666666666664,283.1,227.37883647029813,146.93258850089418,274.57932927424946,242.92017068809676,447.81666666666666,288.78333333333336,506.25000000000006,432.95,447.81666666666666,288.78333333333336,506.25000000000006,432.95,264.0,200.0,312.0,280.0,251.59599999999998,188.45,322.482,272.798
06DP74KL,244.35000000000002,202.31666666666666,292.0166666666667,283.08333333333337,237.41452343726812,191.11196880293605,290.2681112534005,281.35052553414107,359.58333333333337,295.9833333333333,430.21666666666664,426.93333333333334,359.58333333333337,295.9833333333333,430.21666666666664,426.93333333333334,260.0,199.0,293.0,278.0,266.87,188.62599999999998,312.8400000000001,289.118
06DX0E7R,280.81666666666666,201.7,318.96666666666664,299.95,251.80052842036645,156.18114851999283,294.32442112839385,268.3334879477481,488.7666666666667,304.9,550.5166666666668,489.0833333333333,488.7666666666667,304.9,550.5166666666668,489.0833333333333,269.0,206.0,310.0,292.0,280.03200000000004,197.22,318.866,284.586
06U4DYFY,323.08333333333326,233.25,367.05555555555554,310.8333333333333,258.03535922878234,162.03704131179327,302.6854268807112,245.54219317451296,573.8611111111112,323.30555555555554,633.75,474.19444444444446,573.8611111111112,323.30555555555554,633.75,474.19444444444446,294.0,228.0,366.0,303.0,277.772,223.1,376.47,303.598
06WHVUPX,255.14999999999998,196.55,301.8166666666666,280.7,228.84736867974146,164.34661496063433,280.3818395417076,255.3923472401101,379.6,284.2166666666666,454.1666666666667,411.55,379.6,284.2166666666666,454.1666666666667,411.55,268.0,200.0,313.0,280.0,251.49200000000002,192.252,325.36,278.682
07924XF1,270.5,229.71666666666667,321.49999999999994,295.13333333333327,245.3942572802633,203.61290439605,297.5058090857292,270.7434064074624,169.38333333333333,135.86666666666667,211.29999999999998,188.4,169.38333333333333,135.86666666666667,211.29999999999998,188.4,303.0,232.0,357.0,299.0,276.67400000000004,222.63,370.316,299.05400000000003
07BR8GMY,258.0166666666667,203.9666666666667,305.1666666666667,295.3833333333334,245.19532024162427,179.63335960767293,296.0837660641092,284.5101028919734,420.95000000000005,303.9166666666667,483.65000000000003,455.35,420.95000000000005,303.9166666666667,483.65000000000003,455.35,266.0,203.0,308.0,291.0,283.212,202.94799999999998,324.552,292.504
07CMT243,269.84999999999997,229.29999999999998,335.94999999999993,293.9,228.78046775647047,185.69734413954075,293.02159706705845,251.125269032843,136.0333333333333,107.78333333333335,175.33333333333331,147.43333333333328,136.0333333333333,107.78333333333335,175.33333333333331,147.43333333333328,303.0,234.0,392.0,301.0,263.67,234.03599999999997,375.6,289.94599999999997
07RAHHYH,236.85000000000002,192.74999999999997,276.5,286.81666666666666,244.98062976093044,186.31721512484012,287.3915435505158,299.5944908974058,378.2166666666667,294.95,428.7833333333333,439.13333333333344,378.2166666666667,294.95,428.7833333333333,439.13333333333344,243.0,189.0,271.0,278.0,272.746,192.446,295.26599999999996,289.948
07RPB2TU,267.2333333333333,181.81666666666666,285.76666666666665,278.03333333333336,250.67521827956153,129.75585123508395,272.5921247038372,257.4073804224902,525.0166666666665,271.7833333333333,529.9833333333333,479.84999999999997,525.0166666666665,271.7833333333333,529.9833333333333,479.84999999999997,237.0,184.0,266.0,263.0,249.47,179.12,287.954,266.31
07THBLHG,301.3333333333333,203.03333333333333,355.9333333333332,272.6166666666666,216.2534056464093,108.37976100552379,270.3066986707072,190.70815148372253,504.73333333333323,279.09999999999997,570.85,404.38333333333327,504.73333333333323,279.09999999999997,570.85,404.38333333333327,281.0,214.0,351.0,270.0,242.124,200.70800000000003,321.17,264.01
07UK1DPH,238.70000000000002,206.76666666666665,279.68333333333334,269.0833333333333,224.70968262567126,191.42006483610584,267.3108945066827,257.16018594075297,314.43333333333334,271.36666666666673,368.78333333333336,353.95000000000005,314.43333333333334,271.36666666666673,368.78333333333336,353.95000000000005,264.0,200.0,308.0,271.0,240.736,188.96599999999998,318.5800000000001,267.346
07XXFHDK,247.9,195.86666666666665,292.59999999999997,274.9666666666666,222.27210703143976,165.8116859840696,270.1737293942013,249.50708051516844,356.0999999999999,274.4,423.93333333333334,382.5999999999999,356.0999999999999,274.4,423.93333333333334,382.5999999999999,262.0,200.0,309.0,274.0,234.748,188.278,309.908,259.422
085CYDEZ,303.29999999999995,235.28333333333333,387.3500000000001,308.53333333333336,223.53309472062787,154.35643631835381,304.259279191543,229.3046005642702,423.68333333333334,315.9833333333333,548.9166666666666,419.8833333333334,423.68333333333334,315.9833333333333,548.9166666666666,419.8833333333334,315.0,243.0,411.0,312.0,274.54400000000004,238.574,382.516,295.762
086114AT,269.20000000000005,214.0333333333333,335.7333333333333,281.2,203.17645317764755,148.10164444449862,271.2834316612763,214.9834888838196,367.5,270.73333333333323,453.6333333333333,353.80000000000007,367.5,270.73333333333323,453.6333333333333,353.80000000000007,297.0,225.0,393.0,286.0,238.782,217.5,318.41200000000003,262.248
086U18RD,235.85,197.38333333333333,264.4666666666667,296.66666666666663,253.59432976724818,207.82724391274948,288.809595881368,327.1119272759788,351.0666666666666,297.54999999999995,393.7333333333333,433.91666666666663,351.0666666666666,297.54999999999995,393.7333333333333,433.91666666666663,246.0,185.0,267.0,281.0,271.92400000000004,184.84799999999998,288.574,291.746
08AT7TLH,216.79999999999998,197.4,250.28333333333333,262.51666666666665,223.57796073743344,200.60552845896453,261.2517129328645,281.4885003801527,314.5333333333333,279.55,361.98333333333335,373.74999999999994,314.5333333333333,279.55,361.98333333333335,373.74999999999994,231.0,178.0,258.0,255.0,251.71,169.4,276.63,271.724
08DNLREC,238.9833333333333,194.06666666666666,304.8333333333333,267.01666666666665,199.08924656199778,151.6942412544911,267.45218499286227,228.43715388205356,330.53333333333336,266.96666666666664,423.44999999999993,365.0666666666666,330.53333333333336,266.96666666666664,423.44999999999993,365.0666666666666,264.0,201.0,331.0,272.0,227.116,192.444,311.24,260.918
08EFDKZ6,244.0847457627118,208.93220338983053,285.5254237288136,270.9322033898305,222.46299065222595,185.59988369118753,267.53645112936067,251.54128292191433,327.8305084745763,278.47457627118644,390.5254237288135,364.1016949152542,327.8305084745763,278.47457627118644,390.5254237288135,364.1016949152542,264.0,205.0,312.0,276.0,246.798,198.976,321.20599999999996,271.10400000000004
08FUB58A,306.01666666666665,200.9333333333333,320.6000000000001,316.91666666666663,300.4867245483879,132.62488871391508,316.59003315441504,313.3345404953153,844.1833333333333,342.2,853.6666666666667,806.1,844.1833333333333,342.2,853.6666666666667,806.1,261.0,200.0,287.0,294.0,288.394,205.59799999999998,315.86,308.82599999999996
08GBDG8X,338.56666666666666,213.36666666666665,365.50000000000006,330.5833333333333,296.80427582154505,126.46078387998705,326.54029389015614,285.7045208815084,866.4499999999999,350.2,919.5500000000001,754.5999999999999,866.4499999999999,350.2,919.5500000000001,754.5999999999999,283.0,220.0,332.0,311.0,306.762,216.56,353.08,326.964
08J0E48V,245.31578947368416,216.4210526315789,275.9736842105263,272.63157894736844,233.50559135614552,204.03948501487866,265.40391467951883,261.8332282641354,299.15789473684214,268.4736842105263,336.2894736842105,327.9736842105263,299.15789473684214,268.4736842105263,336.2894736842105,327.9736842105263,273.0,202.0,323.0,277.0,239.96200000000002,197.71,328.348,270.344
08K0R9C4,280.2903225806452,258.7741935483871,313.19354838709677,291.93548387096774,259.7373027989515,237.91705760392708,292.6573624664455,272.6319225771306,319.5161290322581,288.774193548387,362.41935483870964,334.0967741935484,319.5161290322581,288.774193548387,362.41935483870964,334.0967741935484,302.0,232.0,387.0,297.0,255.008,224.144,355.478,279.704
08K8VF33,294.77500000000003,268.75,346.375,322.525,267.5921918444514,239.94722852846706,318.9672493127465,296.2966410933158,373.05000000000007,329.84999999999997,440.07499999999993,406.275,373.05000000000007,329.84999999999997,440.07499999999993,406.275,330.0,253.0,408.0,337.0,304.4600000000001,245.28599999999997,428.616,322.842
08R2PTT1,322.13333333333327,216.23333333333332,350.16666666666663,328.48333333333335,291.6514482722986,153.45565630220483,325.78729199986856,301.7619705733194,641.35,317.1166666666667,688.4499999999999,605.45,641.35,317.1166666666667,688.4499999999999,605.45,288.0,218.0,327.0,312.0,310.878,216.66,350.80199999999996,328.6140000000001
08YLBTNH,262.05555555555554,221.27777777777774,277.99999999999994,281.55555555555554,239.87334433296485,196.13035632080465,257.2483226016395,258.17484976909395,331.0,274.88888888888886,370.77777777777777,347.6111111111111,331.0,274.88888888888886,370.77777777777777,347.6111111111111,278.0,211.0,333.0,280.0,248.03,201.32,326.964,269.392
094UXV0J,233.1,214.95000000000002,273.45000000000005,271.96666666666664,222.93220704789707,200.9214193151539,264.01575534637794,261.63216790489446,320.8666666666666,274.99999999999994,369.6333333333333,353.24999999999994,320.8666666666666,274.99999999999994,369.6333333333333,353.24999999999994,260.0,204.0,309.0,277.0,243.74,192.016,315.498,270.386
095EVLDD,238.86666666666667,192.59999999999997,289.98333333333335,268.26666666666665,208.74931974101293,157.61987872660407,263.06903457020445,239.42803639728734,337.31666666666666,269.7666666666666,412.05,373.96666666666664,337.31666666666666,269.7666666666666,412.05,373.96666666666664,260.0,199.0,309.0,271.0,241.628,187.008,311.278,253.172
096T,273.09999999999997,196.18333333333334,314.40000000000003,285.2833333333333,245.59499985137867,147.47356908910197,288.06882474556454,257.5176579473234,502.5,295.2833333333333,553.5833333333334,482.6166666666666,502.5,295.2833333333333,553.5833333333334,482.6166666666666,260.0,200.0,308.0,277.0,261.972,195.576,315.01599999999996,277.478
097LUBWX,314.82758620689657,271.5,373.74137931034477,334.13793103448285,271.67645350484327,229.0063734318819,330.3862047185229,291.9669046864576,403.13793103448273,333.6206896551724,482.7241379310344,410.18965517241384,403.13793103448273,333.6206896551724,482.7241379310344,410.18965517241384,342.0,265.0,443.0,337.0,302.73,264.308,443.79400000000004,328.94599999999997
09AEBLZH,527.8166666666667,212.48333333333335,491.78333333333336,307.46666666666664,314.52281824298757,35.583057624244574,294.7285060569863,144.10563805198555,1217.2166666666667,287.5,1083.6166666666666,514.5833333333334,1217.2166666666667,287.5,1083.6166666666666,514.5833333333334,310.0,240.0,397.0,296.0,255.754,227.08,343.858,279.52
